2026-07-17 12:47:30,231 | INFO     | req=- | user=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-08-05 16:00:29,575 | INFO     | req=a2343626-b610-4050-9b37-65d5b905f074 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /documents
2026-08-05 16:00:29,579 | DEBUG    | req=a2343626-b610-4050-9b37-65d5b905f074 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:00:29,585 | INFO     | req=a2343626-b610-4050-9b37-65d5b905f074 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /documents -> 200 in 10.05ms
2026-08-05 16:00:39,251 | INFO     | req=08983ab3-5adf-4ecf-9988-632c75b300c3 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: POST /activity/events
2026-08-05 16:00:39,255 | DEBUG    | req=08983ab3-5adf-4ecf-9988-632c75b300c3 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:00:39,261 | INFO     | req=08983ab3-5adf-4ecf-9988-632c75b300c3 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: POST /activity/events -> 200 in 10.3ms
2026-08-05 16:01:00,640 | INFO     | req=1120b2a8-c45f-4e81-807e-d3568d13c570 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: OPTIONS /customers/4/documents/6
2026-08-05 16:01:00,641 | INFO     | req=1120b2a8-c45f-4e81-807e-d3568d13c570 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:122 | Request completed: OPTIONS /customers/4/documents/6 -> 200 in 0.45ms
2026-08-05 16:01:00,642 | INFO     | req=6d546a10-7985-47f7-a7b8-32e0acdfc600 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /customers/4/documents/6
2026-08-05 16:01:00,644 | DEBUG    | req=6d546a10-7985-47f7-a7b8-32e0acdfc600 | user=saahdev@example.com | customer=- | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='saahdev@example.com', role='SUPER_ADMIN', customer_id=None, super_admin_id=8
2026-08-05 16:01:00,650 | INFO     | req=6d546a10-7985-47f7-a7b8-32e0acdfc600 | user=saahdev@example.com | customer=- | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /customers/4/documents/6 -> 200 in 8.11ms
2026-08-05 16:01:39,766 | INFO     | req=eacf00cb-7640-48ce-8980-431276943fcf | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /conversations
2026-08-05 16:01:39,773 | DEBUG    | req=eacf00cb-7640-48ce-8980-431276943fcf | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:39,776 | INFO     | req=eacf00cb-7640-48ce-8980-431276943fcf | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /conversations -> 200 in 9.37ms
2026-08-05 16:01:39,777 | INFO     | req=04584fd8-edc8-410a-9de3-4569a916f28e | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /conversations
2026-08-05 16:01:39,781 | DEBUG    | req=04584fd8-edc8-410a-9de3-4569a916f28e | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:39,783 | INFO     | req=04584fd8-edc8-410a-9de3-4569a916f28e | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /conversations -> 200 in 6.27ms
2026-08-05 16:01:43,106 | INFO     | req=da8425ad-c5e3-4552-a292-b744ca2caa00 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /conversations/40
2026-08-05 16:01:43,110 | DEBUG    | req=da8425ad-c5e3-4552-a292-b744ca2caa00 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:43,115 | INFO     | req=da8425ad-c5e3-4552-a292-b744ca2caa00 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /conversations/40 -> 200 in 8.46ms
2026-08-05 16:01:43,141 | INFO     | req=5881e2e7-47ae-4cba-947f-ad4a6ecc7ce2 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /conversations
2026-08-05 16:01:43,145 | DEBUG    | req=5881e2e7-47ae-4cba-947f-ad4a6ecc7ce2 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:43,147 | INFO     | req=5881e2e7-47ae-4cba-947f-ad4a6ecc7ce2 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /conversations -> 200 in 6.48ms
2026-08-05 16:01:49,470 | INFO     | req=e9dc4e94-5bec-4854-b8a6-f8386a382e32 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: POST /activity/events
2026-08-05 16:01:49,474 | DEBUG    | req=e9dc4e94-5bec-4854-b8a6-f8386a382e32 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:49,484 | INFO     | req=e9dc4e94-5bec-4854-b8a6-f8386a382e32 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: POST /activity/events -> 200 in 14.9ms
2026-08-05 16:01:49,678 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: POST /chat/
2026-08-05 16:01:49,682 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:49,879 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:140 | RAG ask() starting — customer_id=4, question_chars=40, history_turns=6
2026-08-05 16:01:49,879 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:condense_question:130 | LLM request starting: condense_question — model=gpt-4o-mini, prompt_chars=4290, history_turns=6
2026-08-05 16:01:51,083 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | llm_condense_question completed in 1203.4ms
2026-08-05 16:01:51,083 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:condense_question:169 | Condensed follow-up question: 'MetaLens_v28.1.0_TRIZ_Corpus he kay aahe' -> 'MetaLens_v28.1.0_TRIZ_Corpus he kay aahe te mala sang'
2026-08-05 16:01:51,086 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get:51 | Exact cache MISS — customer_id=4, key=chat:exact_cache:4:6f5b7f651ca038f87a8d4209e98a30b6376e39b54329c8726ae5efcc4d26e1bc
2026-08-05 16:01:51,087 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | exact_cache_get completed in 3.38ms
2026-08-05 16:01:51,087 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:generate_embedding:27 | OpenAI embeddings call starting — model=text-embedding-3-small, chars=53
2026-08-05 16:01:51,692 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | openai_embeddings_call completed in 604.86ms
2026-08-05 16:01:51,695 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | semantic_cache_lookup completed in 2.4ms
2026-08-05 16:01:51,695 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get:31 | Semantic cache MISS — customer_id=4
2026-08-05 16:01:51,698 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | vector_similarity_search completed in 1.23ms
2026-08-05 16:01:51,698 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:similarity_search:114 | vector_similarity_search: 0 rows returned for customer_id=4
2026-08-05 16:01:51,805 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | keyword_search completed in 106.52ms
2026-08-05 16:01:51,805 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:keyword_search:194 | keyword_search: 20 rows returned for customer_id=4
2026-08-05 16:01:51,806 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:279 | Question: 'MetaLens_v28.1.0_TRIZ_Corpus he kay aahe te mala sang' — retrieved 0 vector + 20 keyword hits, 20 unique chunks after merge: [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '---\n\n=== KB: MetaLens_v18_Manual_Legacy (embedded) ===\n\n# Me'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '---\n\n=== KB: MetaLens_v18_Manual_Legacy (embedded) ===\n\n# Me'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- `MetaLens_v20.3_Runtime_Lite(md)`\n- `MetaLens_v20.3_Tool_R'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- `MetaLens_v20.3_Runtime_Lite(md)`\n- `MetaLens_v20.3_Tool_R'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'End of `MetaLens_v20.3_Runtime (Lite)`.\n\n\n\n\n---\n## SOURCE FI'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- `MetaLens_v20.3_Runtime_Lite(md)`\n- `MetaLens_v20.3_Tool_R'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '## How to use\n- Default mode: **Normal**\n- Start substantial'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- **CID Core**:\n  - Analysis: parameter extremes, multi-scre'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'Use together with:\n- `MetaLens_v28.1.0_Tool_Registry_and_KB.'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- **CID Core**:\n  - Analysis: parameter extremes, multi-scre'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '# MetaLens v21.7 – Critique Templates & Harnesses\n\nForms def'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '# MetaLens v21.7 – Critique Templates & Harnesses\n\nForms def'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '**KB Sources:**  \nInternal OTSM/TRIZ/CID practice; innovatio'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '**Caution / failure modes**\n- Don’t claim exact steps/quotes'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '---\n\n=== KB: MetaLens_v22.9_KBPack_Combined (embedded) ===\n\n'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- **CID Core**:\n  - Analysis: parameter extremes, multi-scre'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'End of `MetaLens_v20.3_CheatSheet(md)`.\n\n\n---\n## SOURCE FILE'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'For all these reasons, **v18 is now a historical reference**'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'For all these reasons, **v18 is now a historical reference**'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'End of `MetaLens_v20.3_OTSM_Overlay(md)`.\n\n\n---\n\n=== KB: Met'...]
2026-08-05 16:01:51,806 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:generate_answer:201 | LLM request starting: generate_answer — model=gpt-4o-mini, context_chars=19158, question_chars=53
2026-08-05 16:01:52,935 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | llm_generate_answer completed in 1128.59ms
2026-08-05 16:01:52,935 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:generate_answer:251 | LLM response completed — prompt: 6126, completion: 11, total: 6137
2026-08-05 16:01:52,940 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | exact_cache_set completed in 4.84ms
2026-08-05 16:01:52,940 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:set:82 | Exact cache WRITE — customer_id=4, key=chat:exact_cache:4:6f5b7f651ca038f87a8d4209e98a30b6376e39b54329c8726ae5efcc4d26e1bc, ttl=86400s
2026-08-05 16:01:52,945 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:set:75 | Semantic cache WRITE — customer_id=4
2026-08-05 16:01:52,945 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:356 | Question: 'MetaLens_v28.1.0_TRIZ_Corpus he kay aahe te mala sang' — full retrieval+LLM generation, 3066.43ms total
2026-08-05 16:01:52,959 | DEBUG    | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:_persist:293 | Audit written — AI_RAG/RESPONSE_GENERATED status=SUCCESS resource=conversation:40
2026-08-05 16:01:52,959 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:chat:283 | **********************************************************************
2026-08-05 16:01:52,961 | INFO     | req=a3436e8b-e710-4f89-aca3-4d5119364b64 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: POST /chat/ -> 200 in 3282.73ms
2026-08-05 16:01:59,089 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: POST /chat/
2026-08-05 16:01:59,093 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:01:59,252 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:140 | RAG ask() starting — customer_id=4, question_chars=39, history_turns=6
2026-08-05 16:01:59,252 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:condense_question:130 | LLM request starting: condense_question — model=gpt-4o-mini, prompt_chars=1925, history_turns=6
2026-08-05 16:02:00,760 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | llm_condense_question completed in 1507.73ms
2026-08-05 16:02:00,760 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:condense_question:169 | Condensed follow-up question: 'explain me MetaLens_v28.1.0_TRIZ_Corpus' -> 'What is MetaLens_v28.1.0_TRIZ_Corpus?'
2026-08-05 16:02:00,762 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get:51 | Exact cache MISS — customer_id=4, key=chat:exact_cache:4:be29036d9d5462539ec7ea74d0e67a4a06e7843e4755693b8942628c2ee118b0
2026-08-05 16:02:00,762 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | exact_cache_get completed in 1.54ms
2026-08-05 16:02:00,762 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:generate_embedding:27 | OpenAI embeddings call starting — model=text-embedding-3-small, chars=37
2026-08-05 16:02:01,197 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | openai_embeddings_call completed in 434.7ms
2026-08-05 16:02:01,205 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | semantic_cache_lookup completed in 7.76ms
2026-08-05 16:02:01,206 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get:31 | Semantic cache MISS — customer_id=4
2026-08-05 16:02:01,212 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | vector_similarity_search completed in 5.4ms
2026-08-05 16:02:01,213 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:similarity_search:114 | vector_similarity_search: 0 rows returned for customer_id=4
2026-08-05 16:02:01,293 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | keyword_search completed in 78.45ms
2026-08-05 16:02:01,293 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:keyword_search:194 | keyword_search: 20 rows returned for customer_id=4
2026-08-05 16:02:01,294 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:279 | Question: 'What is MetaLens_v28.1.0_TRIZ_Corpus?' — retrieved 0 vector + 20 keyword hits, 20 unique chunks after merge: [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '---\n\n=== KB: MetaLens_v18_Manual_Legacy (embedded) ===\n\n# Me'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '---\n\n=== KB: MetaLens_v18_Manual_Legacy (embedded) ===\n\n# Me'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- `MetaLens_v20.3_Runtime_Lite(md)`\n- `MetaLens_v20.3_Tool_R'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- `MetaLens_v20.3_Runtime_Lite(md)`\n- `MetaLens_v20.3_Tool_R'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'End of `MetaLens_v20.3_Runtime (Lite)`.\n\n\n\n\n---\n## SOURCE FI'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- `MetaLens_v20.3_Runtime_Lite(md)`\n- `MetaLens_v20.3_Tool_R'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '## How to use\n- Default mode: **Normal**\n- Start substantial'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- **CID Core**:\n  - Analysis: parameter extremes, multi-scre'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'Use together with:\n- `MetaLens_v28.1.0_Tool_Registry_and_KB.'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- **CID Core**:\n  - Analysis: parameter extremes, multi-scre'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '# MetaLens v21.7 – Critique Templates & Harnesses\n\nForms def'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '# MetaLens v21.7 – Critique Templates & Harnesses\n\nForms def'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '**KB Sources:**  \nInternal OTSM/TRIZ/CID practice; innovatio'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '**Caution / failure modes**\n- Don’t claim exact steps/quotes'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '---\n\n=== KB: MetaLens_v22.9_KBPack_Combined (embedded) ===\n\n'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | '- **CID Core**:\n  - Analysis: parameter extremes, multi-scre'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'End of `MetaLens_v20.3_CheatSheet(md)`.\n\n\n---\n## SOURCE FILE'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'For all these reasons, **v18 is now a historical reference**'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'For all these reasons, **v18 is now a historical reference**'...], [MetaLens_v44_Capability_TransferPack_Integrated.md | dist=kw | 'End of `MetaLens_v20.3_OTSM_Overlay(md)`.\n\n\n---\n\n=== KB: Met'...]
2026-08-05 16:02:01,294 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:generate_answer:201 | LLM request starting: generate_answer — model=gpt-4o-mini, context_chars=19158, question_chars=37
2026-08-05 16:02:02,821 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | llm_generate_answer completed in 1527.43ms
2026-08-05 16:02:02,822 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:generate_answer:251 | LLM response completed — prompt: 6121, completion: 11, total: 6132
2026-08-05 16:02:02,828 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | exact_cache_set completed in 6.4ms
2026-08-05 16:02:02,829 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:set:82 | Exact cache WRITE — customer_id=4, key=chat:exact_cache:4:be29036d9d5462539ec7ea74d0e67a4a06e7843e4755693b8942628c2ee118b0, ttl=86400s
2026-08-05 16:02:02,835 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:set:75 | Semantic cache WRITE — customer_id=4
2026-08-05 16:02:02,835 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:356 | Question: 'What is MetaLens_v28.1.0_TRIZ_Corpus?' — full retrieval+LLM generation, 3583.28ms total
2026-08-05 16:02:02,847 | DEBUG    | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:_persist:293 | Audit written — AI_RAG/RESPONSE_GENERATED status=SUCCESS resource=conversation:40
2026-08-05 16:02:02,848 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:chat:283 | **********************************************************************
2026-08-05 16:02:02,849 | INFO     | req=c6a2163d-cfc0-4d8b-b504-daa1adbe4ded | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:dispatch:122 | Request completed: POST /chat/ -> 200 in 3760.22ms
2026-08-05 16:02:13,093 | INFO     | req=b9469621-a049-440a-9465-30819171c845 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: OPTIONS /customers/4/documents/9
2026-08-05 16:02:13,093 | INFO     | req=b9469621-a049-440a-9465-30819171c845 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:122 | Request completed: OPTIONS /customers/4/documents/9 -> 200 in 0.49ms
2026-08-05 16:02:13,095 | INFO     | req=7ce8f801-4165-4cf1-9e8d-9a0e5431f8bb | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: GET /customers/4/documents/9
2026-08-05 16:02:13,097 | DEBUG    | req=7ce8f801-4165-4cf1-9e8d-9a0e5431f8bb | user=saahdev@example.com | customer=- | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='saahdev@example.com', role='SUPER_ADMIN', customer_id=None, super_admin_id=8
2026-08-05 16:02:13,101 | INFO     | req=7ce8f801-4165-4cf1-9e8d-9a0e5431f8bb | user=saahdev@example.com | customer=- | super_admin=8 | ai_document_search:dispatch:122 | Request completed: GET /customers/4/documents/9 -> 200 in 5.91ms
2026-08-05 16:02:31,858 | INFO     | req=ad4555af-6d53-4437-b135-c9c6e7a55235 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:93 | Request started: POST /chat/
2026-08-05 16:02:31,863 | DEBUG    | req=ad4555af-6d53-4437-b135-c9c6e7a55235 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get_current_user:126 | Authenticated request — email='mahindra@example.com', role='CUSTOMER', customer_id=4, super_admin_id=8
2026-08-05 16:02:32,027 | INFO     | req=ad4555af-6d53-4437-b135-c9c6e7a55235 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:ask:140 | RAG ask() starting — customer_id=4, question_chars=56, history_turns=6
2026-08-05 16:02:32,027 | INFO     | req=ad4555af-6d53-4437-b135-c9c6e7a55235 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:condense_question:115 | Skipping condensing for 'explain me ANTI-DIVERSION POLICY MIXED-PROMPT PRECEDENCE' — looks standalone already
2026-08-05 16:02:32,029 | DEBUG    | req=ad4555af-6d53-4437-b135-c9c6e7a55235 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:get:51 | Exact cache MISS — customer_id=4, key=chat:exact_cache:4:a86bd3b243712ab01859b2927d4982549e0ab78f505d0f76d46a45f62c7b8773
2026-08-05 16:02:32,029 | INFO     | req=ad4555af-6d53-4437-b135-c9c6e7a55235 | user=mahindra@example.com | customer=4 | super_admin=8 | ai_document_search:log_duration:33 | exact_cache_get completed in 1.43ms
